id,years_active,years_plus,gdppc,colony_bool,prim_meth,sec_defect,regime_support,repression,camp_support,camp_size,sdirect,indiscrim,cold_war,pi_education,pi_soc_welfare,pi_trad_media,pi_new_media,pi_police,pi_armed_wing,pi_courts,pi_pol_party,any_pi,in_media,failure,success
182,31,32,8447.8572,1,1,0,1,3,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
182,32,33,8735.8833,1,1,0,1,3,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
182,33,34,8770.5832,1,1,0,1,3,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
182,34,35,8952.473,1,1,0,1,3,0,2,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
182,35,36,8863.2614,1,1,0,1,3,0,2,0,1,0,1,0,1,1,1,0,1,1,1,2,0,0
182,36,37,8382.1399,1,1,0,1,3,0,2,0,1,0,1,0,1,1,1,0,1,1,1,2,0,0
182,37,38,8496.7919,1,1,0,1,3,0,2,0,1,0,1,0,1,1,1,0,1,1,1,2,0,0
182,38,39,8528.0335,1,1,NA,1,3,0,2,0,1,0,1,0,1,1,1,0,1,1,1,2,0,0
182,39,40,8630.5424,1,1,0,1,3,0,2,0,1,0,1,1,1,1,1,0,1,1,1,2,0,0
182,40,41,8855.2174,1,1,0,1,3,0,2,0,1,0,1,1,1,1,1,0,1,1,1,2,0,0
182,41,42,9211.2791,1,1,0,1,3,0,2,0,1,0,1,1,1,1,1,0,1,1,1,2,0,0
182,42,43,9524.7227,1,1,0,1,3,0,2,0,1,0,1,1,1,1,1,0,1,1,1,2,0,0
182,43,44,10039.6831,1,1,0,1,3,0,2,0,1,0,1,1,1,1,1,0,1,1,1,2,0,0
182,44,45,10602.3049,1,1,0,1,3,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0
182,45,46,10846.7377,1,1,0,1,3,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0
182,46,47,10894.1023,1,1,0,1,3,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0
182,47,48,11191.6864,1,1,0,1,3,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0
182,48,49,11788,1,1,0,1,3,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0
182,49,50,12123,1,1,0,1,3,0,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0
182,50,51,12568,1,1,0,1,3,0,2,0,1,0,0,1,1,1,1,0,1,1,1,2,1,0
183,1,2,6013.0092,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
184,1,2,NA,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
184,2,3,NA,0,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
184,3,4,NA,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,NA,0,0
184,4,5,NA,0,1,0,1,3,1,3,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
184,5,6,NA,0,1,NA,1,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
184,6,7,NA,0,1,NA,0,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
184,7,8,NA,0,1,NA,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
184,8,9,NA,0,1,NA,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
185,1,2,23389,0,0,0,1,1,0,3,1,NA,1,0,0,0,0,0,0,0,1,1,2,0,0
185,2,3,22400.4887,0,0,1,0,3,1,3,1,1,1,0,0,0,0,0,0,0,1,1,2,0,1
186,1,2,1156,1,1,0,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
186,2,3,1173,1,1,0,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
186,3,4,1178,1,1,0,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
186,4,5,1216,1,1,0,NA,3,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
186,5,6,1224,1,1,0,NA,3,1,NA,0,NA,1,0,0,1,0,0,0,0,1,1,0,0,0
186,6,7,1167,1,1,0,0,3,1,NA,0,NA,1,0,0,1,0,0,0,0,1,1,0,0,1
187,1,2,1527,1,1,1,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
187,2,3,1404,1,1,NA,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
187,3,4,1274,1,1,NA,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
187,4,5,1286,1,1,NA,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
187,5,6,1288,1,1,NA,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
187,6,7,1282,1,1,1,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
187,7,8,1353,1,1,NA,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
187,8,9,1211,1,1,NA,NA,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
187,9,10,1277.6892,1,1,NA,1,3,0,2,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0
187,10,11,1336.0544,1,1,NA,1,3,NA,2,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0
187,11,12,1374.3846,1,1,NA,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0
187,12,13,1386.1076,1,1,NA,NA,3,1,2,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0
187,13,14,1467.7085,1,1,NA,0,3,1,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,14,15,1551.8574,1,1,NA,NA,3,1,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,15,16,1714.3775,1,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,16,17,1785.0996,1,1,1,NA,3,1,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,17,18,1837.4981,1,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,18,19,1951.4658,1,1,NA,1,3,1,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,19,20,2075.6221,1,1,NA,1,3,NA,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,20,21,2205.5724,1,1,NA,1,3,NA,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,21,22,2373.0569,1,1,NA,1,3,NA,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,22,23,2461.3003,1,1,NA,1,3,NA,2,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0
187,23,24,2642.5208,1,1,NA,NA,3,NA,2,1,NA,0,0,0,0,0,0,0,1,1,1,2,1,0
188,1,2,4855,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
188,2,3,4787,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
188,3,4,5324,1,1,0,0,1,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
188,4,5,5710,1,1,0,0,1,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
188,5,6,6468,1,1,0,0,1,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
188,6,7,6728,1,1,0,0,1,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
188,7,8,6808,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
188,8,9,6365,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
188,9,10,6253,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
188,10,11,6303,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
188,11,12,6164,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
188,12,13,6258,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
188,13,14,6156,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
188,14,15,6177,1,1,0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0
188,15,16,6387,1,1,0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0
188,16,17,6293,1,1,0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0
188,17,18,6150,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
188,18,19,5984,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
188,19,20,6027,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,2,0,0
188,20,21,6073,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
188,21,22,6293,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
188,22,23,6271,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,2,0,0
188,23,24,6064,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
188,24,25,5734,1,1,0,0,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,0
188,25,26,5539,1,1,0,0,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,0
188,26,27,5396,1,1,0,1,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,0
188,27,28,5530,1,1,0,1,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,0
188,28,29,5595,1,1,0,1,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,0
188,29,30,5386,1,1,0,1,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,1
189,1,2,737.9345,1,1,1,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
189,2,3,656.6917,1,1,1,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
189,3,4,563.7109,1,1,1,0,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
189,4,5,525.3887,1,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
189,5,6,531.9909,1,1,0,0,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
190,1,2,14851,0,0,0,0,2,0,3,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0
190,2,3,14693,0,0,NA,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0
190,3,4,13809,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0
190,4,5,12999.3089,0,0,1,0,3,1,4,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
191,1,2,4221,1,0,0,0,3,1,NA,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0
191,2,3,4375,1,0,0,0,3,1,NA,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
191,3,4,4194,1,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
191,4,5,3781,1,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
191,5,6,3507,1,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
191,6,7,3339,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
191,7,8,3330,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
191,8,9,3357,1,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,0,1,1,2,0,0
191,9,10,3366,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,1,1,2,0,0
191,10,11,3327,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,1,1,2,0,0
191,11,12,3351,1,1,0,1,3,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
191,12,13,3344,1,1,0,1,3,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
191,13,14,3322,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,1,1,2,0,0
191,14,15,3378,1,1,0,1,3,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2,0,0
191,15,16,3493.5761,1,1,0,1,3,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2,0,0
191,16,17,3750.5172,1,1,0,1,3,0,1,0,1,0,0,0,1,0,1,0,0,1,1,2,0,1
192,1,2,1119,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
193,1,2,1325,1,1,NA,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,2,3,1320,1,1,NA,1,3,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
193,3,4,1301,1,1,0,1,3,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
193,4,5,1358,1,1,0,1,3,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
193,5,6,1412,1,1,0,1,3,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
193,6,7,1476,1,1,0,1,3,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
193,7,8,1540,1,1,0,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,8,9,1578,1,1,0,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,9,10,1490,1,1,0,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,10,11,1473,1,1,0,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,11,12,1455,1,1,NA,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,12,13,1404,1,1,0,1,3,1,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
193,13,14,1425.0456,1,1,0,1,3,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
193,14,15,1427.2857,1,1,0,1,3,0,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
193,15,16,1384.2925,1,1,0,1,3,0,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
193,16,17,1416.4637,1,1,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
193,17,18,1439.2865,1,1,0,1,3,0,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
193,18,19,1450.5251,1,1,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
193,19,20,1466.3667,1,1,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0
194,1,2,4033.5609,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,2,3,4090.2183,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
195,1,2,6795,1,1,0,1,3,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0
195,2,3,6921,1,1,0,1,3,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
195,3,4,6770,1,1,0,1,3,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
195,4,5,5729,1,1,0,1,3,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0
195,5,6,5859,1,1,0,1,3,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0
195,6,7,5844,1,1,0,1,3,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0
195,7,8,6290,1,1,1,1,3,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0
195,8,9,6682,1,1,0,1,3,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0
195,9,10,6003,1,1,0,1,3,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0
195,10,11,5160,1,1,0,1,3,0,1,0,1,1,0,0,1,1,0,0,1,1,1,2,0,0
195,11,12,4795,1,1,0,1,3,0,1,0,1,1,0,0,1,1,0,0,1,1,1,2,0,0
195,12,13,4812.2118,1,1,0,1,3,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
195,13,14,4698.483,1,1,1,0,3,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,0,0
195,14,15,4857.0212,1,1,1,0,3,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,0,0
195,15,16,5361.4226,1,1,0,0,3,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
195,16,17,5668.0329,1,1,0,0,3,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0
195,17,18,5739.79,1,1,0,0,3,0,1,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0
195,18,19,6027.8164,1,1,0,0,3,0,1,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0
195,19,20,5926.7329,1,1,0,0,3,0,1,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0
195,20,21,5945.1953,1,1,0,0,3,0,1,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,2,0,0
195,21,22,6038.2444,1,1,0,0,3,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,2,0,0
195,22,23,6010.225,1,1,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,2,0,0
195,23,24,6274.4185,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
195,24,25,6472.3409,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
195,25,26,6731.0047,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,26,27,7091.1333,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
195,27,28,7560.8972,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
195,28,29,8138.365,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
195,29,30,8812.6182,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
195,30,31,8836.0166,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
195,31,32,9507.7801,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
195,32,33,10044,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
195,33,34,10533,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
196,1,2,5128.9394,0,1,1,0,0,1,NA,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0
196,2,3,3830.2191,0,1,0,0,3,0,3,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
196,3,4,2831.0393,0,1,1,1,3,1,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
196,4,5,3017.0011,0,1,1,1,3,1,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
196,5,6,3237.3074,0,1,0,1,3,1,2,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0
197,1,2,4022,1,1,1,0,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2,1,0
198,1,2,862,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,2,3,843,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,3,4,878,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,4,5,894,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,5,6,875,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,6,7,878,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,7,8,869,1,1,NA,NA,3,NA,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,8,9,891,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,9,10,918,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,10,11,925,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,11,12,944,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,12,13,960,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,13,14,964,1,1,NA,NA,3,NA,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,14,15,966,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,15,16,1006,1,1,NA,NA,3,NA,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
198,16,17,1031.4299,1,1,NA,NA,3,NA,1,NA,1,1,0,0,0,0,0,0,1,0,1,2,0,0
198,17,18,1062.4604,1,1,NA,NA,3,NA,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0
198,18,19,1095.6564,1,1,NA,NA,3,NA,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0
198,19,20,1136.4185,1,1,NA,NA,3,NA,1,NA,1,0,0,0,0,0,0,0,1,0,1,2,0,0
198,20,21,1182.9514,1,1,NA,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
198,21,22,1234.0841,1,1,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
198,22,23,1291.5126,1,1,NA,NA,3,NA,1,0,NA,0,0,0,0,0,0,0,1,0,1,2,1,0
199,1,2,NA,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
199,2,3,NA,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
199,3,4,NA,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
199,4,5,NA,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
199,5,6,NA,1,1,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
199,6,7,NA,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
199,7,8,NA,1,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
199,8,9,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
200,1,2,1518.7421,1,1,1,0,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
201,1,2,1690,1,1,1,0,3,1,1,0,1,1,0,0,1,0,0,0,1,1,1,2,0,0
201,2,3,1720,1,1,1,0,3,1,NA,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,3,4,1755,1,1,0,0,3,1,2,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,4,5,1793,1,1,0,0,3,1,NA,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,5,6,1938,1,1,0,0,3,1,NA,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,6,7,2024,1,1,0,0,3,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,7,8,2087,1,1,0,0,3,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,8,9,2062.3102,1,1,0,0,3,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
201,9,10,2115.2574,1,1,0,0,3,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
201,10,11,2176.4278,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
201,11,12,2254.8989,1,1,0,0,3,0,NA,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0
202,1,2,16898,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,2,3,17661,0,0,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0
202,3,4,18779,0,0,0,1,0,1,5,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
202,4,5,17247,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
202,5,6,15350.6349,0,0,0,0,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1
205,1,2,16401.9591,0,1,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,1,1,2,0,1
206,1,2,9149,0,0,0,1,0,0,5,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0
206,2,3,8584,0,0,0,0,3,1,5,1,0,1,1,0,1,0,0,0,0,1,1,2,0,0
206,3,4,8429,0,0,0,0,2,1,2,1,0,1,1,0,1,0,0,0,0,1,1,2,0,0
206,4,5,8764,0,0,0,0,3,1,5,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0
206,5,6,9006,0,0,0,0,3,1,3,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0
206,6,7,9022,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0
206,7,8,9240,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0
206,8,9,9059,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0
206,9,10,9228,0,0,0,0,2,1,2,0,0,1,1,0,1,1,0,0,0,1,1,2,0,0
206,10,11,9060,0,0,0,0,0,1,3,0,0,1,1,0,1,1,0,0,0,1,1,2,0,1
207,1,2,974,0,1,0,1,3,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
207,2,3,977,0,1,1,1,3,1,2,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
207,3,4,952,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
207,4,5,999,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
207,5,6,1033,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
207,6,7,1009,0,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
207,7,8,980,0,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
207,8,9,999,0,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2,1,0
208,1,2,NA,1,1,1,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,2,3,NA,1,1,0,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,3,4,NA,1,1,0,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,4,5,NA,1,1,0,1,3,1,NA,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,5,6,NA,1,1,0,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,6,7,NA,1,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,7,8,NA,1,1,0,1,3,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
208,8,9,NA,1,1,0,1,3,0,2,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
208,9,10,NA,1,1,0,0,3,0,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0
208,10,11,NA,1,1,0,0,3,0,2,1,1,1,0,0,1,0,0,0,1,0,1,2,0,1
209,1,2,NA,1,1,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
209,2,3,NA,1,1,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
